RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021
394673,833,"Hays, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144496,145155,145760,147205,148474,149873,151449,153179,154688,155618,156814,157808,159371,160501,161862,162344,163100,163400,163362,162924,162794,163370,163659,164118,163812,163772,163497,163911,164107,164525,164855,165222,165297,165328,165123,165005,164676,164943,165163,165511,165761,165985,166208,166504,167042,167733,168253,168591,168855,169057,169344,169664,170154,170553,170962,171151,171404,171555,172062,172600,173248,173460,173495,173582,173764,174014,174272,174595,174833,174853,175124,175754,176227,176741,177020,177417,177558,177789,178179,178668,179067,179693,180024,180132,180343,180765,181464,182076,182834,183534
394601,834,"Forrest City, AR",Msa,AR,36746,36758,36769,36798,36883,36960,37077,37192,37327,37413,37469,37566,37776,38070,38367,38687,38869,38946,38911,38885,38969,39066,39261,39400,39495,39392,39288,39097,39046,39148,39234,39261,39080,39008,38905,38781,38486,38266,38051,37865,37645,37580,37798,38139,38405,38606,38613,38641,38607,38751,38906,39092,39263,39230,39116,39001,39045,39079,39294,39559,39962,40082,40221,40366,40526,40686,40764,40857,40860,40836,40756,40686,40641,40731,40763,40808,40838,40958,41086,41191,41348,41504,41648,41751,41891,42001,42121,42198,42372,42528,42674,42723,42807,42945,43140,43336,43476,43659,43824,44044,44203,44373,44570,44825,45078,45291,45461,45610,45760,45993,46278,46565,46835,47064,47292,47526,47745,47968,48252,48541,48832,48987,49153,49308,49486,49701,49881,49977,50026,50080,50163,50239,50343,50423,50530,50575,50596,50583,50559,50705,50754,50858,50749,50705,50541,50463,50282,50135,49972,49794,49708,49532,49539,49422,49395,49272,49225,49130,49022,48877,48768,48608,48365,48023,47699,47418,47257,47128,46984,46857,46771,46768,46677,46601,46486,46493,46383,46311,46105,45944,45787,45639,45498,45339,45266,45243,45232,45166,45112,45044,45029,44967,44975,44986,44982,45001,44983,44994,44960,44988,45023,45042,44993,44989,44885,44835,44762,44624,44506,44351,44396,44391,44453,44475,44543,44577,44644,44627,44686,44720,44771,44732,44643,44563,44489,44503,44587,44666,44724,44724,44696,44756,44810,44949,44997,45042,44993,44832,44708,44622,44616,44693,44726,44670,44493,44402,44440,44560,44723,44850,44841,44735,44711,44692,44732,44774,45014,45207,45200,44969,44676,44660,44693,44818,44812,44872,44970,45078,45136,45127,45240,45585,46002,46323,46711,47162,47596,47728,47856,48032,48196,48106,48004,48095,48411,48938,49283,49568,49493,49564,49512,49576,49659,50039,50367,50484,50423,50213,50127,50060,50321,50621,51013,51293
394606,835,"Fort Morgan, CO",Msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235749,227314,223434,219787,216001,209198,197389,191438,187133,183874,179326,175171,170887,169174,166748,158840,151965,148644,150094,146121,141450,137602,136095,134681,133711,133421,132928,132701,131808,131147,131778,133277,134372,133795,132585,131446,130494,129647,128719,128246,127602,126923,126389,126489,126771,126665,126336,125932,125682,125194,124664,124112,123902,123688,123415,122873,122301,121822,121554,121490,121329,121293,121399,121628,121743,121802,121886,122151,122424,122777,122973,123153,123380,123816,124247,124723,125181,125768,126432,127166,127977,128774,129612,130452,131400,132260,133119,133961,134849,135753,136687,137418,138173,138910,139938,140920,141902,142919,144084,145268,146516,147795,149078,150698,152398,154197,155570,157051,158482,159959,161212,162482,163760,165030,166258,167552,168709,169862,171051,172366,173706,175080,176446,177801,179083,180438,181848,183095,184369,185554,186907,188204,189615,190965,192340,193789,195325,197005,198702,200224,201701,203213,204784,206113,207246,208378,209756,211111,212342,213458,214558,215816,216855,217911,218955,220360,221684,222989,224199,225472,226726,226988,227024,226983,227559,228281,229103,229965,230864,231678,232484,233276,234162,235877,237815,239831,241558,243234,244916
394864,836,"Mineral Wells, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81989,81625,81650,81388,81505,81691,82115,82437,82771,83148,83630,84030,84485,85200,85782,86669,87197,87654,87762,88059,88457,88883,89211,89617,89863,90174,90314,90459,90390,90448,90546,91083,91443,91827,91751,91906,92183,92521,92827,92932,93167,93216,93485,92657,92035,91185,91511,91504,91534,91323,91203,90937,90557,90308,90094,90132,90044,90039,89827,89832,89755,89697,89559,89513,89550,89496,89087,88785,88521,88492,88300,88019,87851,87718,87641,87552,87392,87344,87485,87778,88078,88302,88438,88665,88771,88862,88929,89126,89466,89756,90088,90268,90475,90663,90965,91166,91440,91836,92479,93037,93515,93850,94232,94727,95392,96027,96557,97049,97585,98151,98525,98997,99467,100113,100650,101216,101980,102711,103514,104023,104575,105014,105489,105890,106284,106655,107266,107798,107438,106943,106413,106890,107290,107741,108158,108582,109043,109454,109693,110061,110831,111817,112728,113223,113677,114120,114459,114832,115223,115654,115863,116032,116351,116869,117419,117844,118187,118587,118983,119439,119743,120042,120470,120672,120873,120968,121316,121651,122025,122532,123178,123753,124282,124948,125686,126473,126814,127023,127170,127089,127152,126971,127122,127167,127358,127502,127655,127970,128658,129538,130427,131649,132873,134344
753871,837,"Breckenridge, CO",Msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210054,212366,213901,216930,219510,221566,223940,226032,229516,232658,235833,238581,241484,243196,244819,246708,249090,251803,253993,256580,256444,255580,254488,254341,254424,254650,255172,255663,256357,257496,258098,258224,258888,261154,263361,264915,265611,266890,268383,269638,270077,270124,270507,271117,271804,272745,273661,274355,274614,275117,275615,276191,277011,278123,279560,280703,281982,282374,282789,283472,284740,286284,287494,287670,287742,288448,290263,292534,294933,298177,301394,304427,307332,309956,313089,318911,324685,329463,332145,335113,338117,340084,342176,344498,347290,350166,352886,354388,356307,357842,359589,359977,361198,363254,365601,367833,369570,371326,373263,375767,378916,383479,387862,392393,395281,397990,400513,402843,405551,407854,409988,411350,411986,411614,411688,412299,412820,412339,411117,410389,410367,410191,409689,407897,405913,404018,402427,401156,400224,399852,399428,398896,396414,394196,391719,390628,389590,388855,388023,386695,385318,383902,383218,382296,381692,380606,379890,379879,379816,379404,378839,378340,378455,378622,380314,381915,384191,385484,386987,387633,388546,389689,391102,392540,393810,395325,394058,392674,391107,391991,392910,393927,395250,397116,399267,401445,402790,403890,407487,411482,415344,416610,417847,418016,418000,418362,420056,421719,423838,426366,425378,424205,423268,426941,430469,436381,442073,445738,446064,447101,450462,455067,461120,467009,472331,475306,478680,481319,484126,488053,494074,500278,504708,506532,509256,513143,519281,525391,531557,537781,544485,551650,558389,564539,570698,578547,586255,593724,599785,606189,612284,617698,622624,626835,632246,635409,638733,641944,646864,650083,652658,654567,657847,658114,657118,657222,658325,660804,662028,660911,659428,657473,658038,658891,659879,664052,670029,676169,681865,688739,697669,709490,722222,737839
394364,838,"Bastrop, LA",Msa,LA,30212,30183,30148,30071,30037,30014,30001,29972,30017,30107,30186,30226,30610,31019,31424,31430,31526,31637,31813,31851,31869,31873,31933,32030,31707,31315,30932,31115,31151,31182,31127,31354,31442,31476,31449,31497,31390,31383,31371,31521,31560,31619,31653,31677,31741,31779,31881,31928,32151,32249,32397,32369,32461,32522,32608,32668,32759,32909,33059,33257,33522,33775,34007,34147,34336,34523,34751,34919,35109,35293,35425,35521,35631,35802,35979,36109,36303,36535,36759,36941,37061,37215,37402,37607,37775,37932,38084,38261,38336,38402,38437,38571,38750,38921,39051,39177,39353,39575,39764,39995,40241,40478,40706,40865,41005,41143,41303,41492,41605,41750,41976,42204,42448,42712,43049,43458,43882,44290,44654,45092,45595,46084,46423,46765,47128,47516,47888,48177,48419,48632,48637,48859,49037,49418,49458,49496,49572,49686,49727,49696,49645,49648,50137,49896,49576,48733,48704,48572,48186,47696,47255,47071,46971,46886,46700,46711,46764,46934,46886,46935,47101,47237,47380,47374,47441,47353,47211,47127,47172,47304,47374,47389,47456,47506,47491,47452,47255,47209,47088,47065,46946,46938,46973,47039,47069,47126,47198,47292,47442,47569,47737,47864,48043,48055,48062,48028,48089,48081,48076,48097,48111,48171,48212,48290,48366,48463,48431,48386,48283,48334,48512,48670,48890,48951,49003,49000,49031,49202,49368,49502,49643,49806,49841,49897,49858,49906,49944,50069,50261,50409,50572,50698,50810,50895,51029,51141,51307,51535,51777,51948,51733,51543,51369,51532,51625,51706,51735,51751,51739,51672,51663,51702,51975,52132,52388,52452,52661,52733,52834,52884,52951,52995,53009,52984,53014,53042,52999,52921,52824,52851,52854,53000,53122,53286,53433,53651,53807,53959,54034,54098,54221,54408,54623,54828,54994,55203,55178,55244,55281,55449,55627,55799,55909,55890,55926,55912,55939,55925,56106,56189,56303,56321,56379,56461
394356,839,"Bainbridge, GA",Msa,GA,60856,60815,60963,61132,61370,61571,61815,62084,62291,62525,62836,63207,63584,63846,64196,64431,64682,64882,65144,65524,65838,66244,66662,67185,67727,68466,68583,68999,69414,70185,70860,71298,72141,72732,73170,73260,73295,73803,74831,75801,76353,76511,76461,76426,76209,76191,76186,76316,76585,76660,76751,76685,76801,77201,77733,78528,79001,79649,80221,80995,81683,82093,82379,82615,83048,83327,83640,83745,84060,84169,84420,84450,84560,84692,84821,85073,85236,85439,85587,85692,85794,85907,86019,86367,86794,87283,87687,87805,87873,87804,87722,87769,87865,87935,87950,88303,89480,90650,91402,91399,91389,91435,91659,91826,91998,92034,92053,91009,88111,85248,83466,83612,83826,84090,84237,84329,84349,84482,84711,85264,86406,87420,88072,88099,88176,88318,88572,88850,89228,89604,89821,90106,90552,91200,91611,91800,91831,91862,91783,91860,91887,91932,91920,91981,91945,91750,91572,91487,91515,91558,91496,91311,90934,90498,90122,89708,89335,88857,88456,87847,87230,86796,86395,85887,85166,84562,84056,83441,83139,82926,82826,82592,82209,81092,79924,78889,78560,78166,77630,77260,76714,76258,75581,74984,74480,74320,74274,74165,73830,73471,73221,73037,72857,72664,72485,72450,72414,72485,72526,72694,72812,73035,73282,73468,73675,73874,74246,74598,74985,75355,75883,76392,76859,77306,77752,78269,78723,79193,79591,79993,80413,80894,81265,81590,81995,82401,82853,83278,83741,84182,84553,84931,85324,85726,86159,86577,86962,87299,87601,87836,88158,88502,88992,89414,89902,90225,90519,90734,90961,91175,91327,91684,92030,92406,92604,92911,93034,93254,93435,93903,94354,94833,95379,95592,95826,95926,96272,96538,96959,97438,97988,98321,98625,98935,99290,99787,100168,100540,100818,101085,101379,101682,101969,102322,102575,102781,102370,102067,101882,102341,102773,103309,103710,104080,104405,104747,105190,105659,106572,107401,108200,108539,108919,109258
395214,840,"Wauchula, FL",Msa,FL,45427,45491,45572,45683,45752,45829,46016,46242,46406,46486,46569,46710,46785,46848,46905,47075,47254,47414,47748,48125,48497,48733,48993,49301,49933,50630,51242,51596,51996,52453,52223,51866,51674,51959,52104,52068,51645,51184,50844,50796,50868,50840,51090,51254,51453,51667,52156,52574,52992,53326,53638,53926,54203,54661,55166,55738,56161,56367,56483,56703,57130,57548,58065,58474,58897,59108,59505,59950,60488,61024,61510,61979,62401,62885,63308,63781,64227,64769,65145,65414,65658,65866,66194,66393,66895,67353,67988,68428,68873,69359,69775,70294,70960,71823,72594,73865,74513,75634,76335,77672,78727,79799,81061,82450,83791,85038,86465,87697,89255,90502,92014,93382,95222,97278,99211,101304,103221,105240,106791,108251,109681,110730,111711,112385,113090,113424,113461,113483,113527,113703,113642,113448,113135,112938,112701,112303,111473,110414,109869,108978,108062,106462,105070,103553,101930,100265,98625,97017,95474,94212,92780,91240,89698,88156,86925,85685,84509,83478,82389,81500,80593,79604,78554,77640,76881,76262,75584,75054,74993,74952,74987,74764,74596,74435,74338,74195,73873,74030,74262,74433,73971,73491,73077,72777,72480,72307,72164,72094,72102,71774,71401,71100,71070,71029,70939,71000,71151,71335,71532,71780,72149,72611,73112,73624,74096,74622,75160,75749,76383,77012,77721,78405,79079,79842,80598,81327,82266,83188,84194,84841,85451,86061,86660,87346,87943,88509,89052,89697,90246,90863,91498,92412,93320,94129,94844,95529,96286,96921,97572,98200,98951,99726,100503,101312,102083,102774,103474,104068,104638,105157,105714,106277,106683,107051,107325,107702,108022,108588,109066,109672,110277,111007,111696,112405,113135,113786,114351,114796,115336,115794,116266,116642,116937,117218,117379,117385,117423,117662,118153,118276,118265,118272,118618,119191,119727,120155,120555,120993,121523,121395,121178,121377,122134,122838,123177,123417,123786,124283,124930,125684,126417,127645,128911,130129
753884,841,"Hailey, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381234,389515,395003,405821,413170,420385,428038,434599,441065,446543,452710,457592,462477,464191,466768,469382,475501,480447,483486,486760,488955,490551,490151,490170,489617,487927,485972,484732,484777,485103,484990,484806,484029,483931,483101,482970,482589,481776,479959,477787,475915,473459,471633,469632,468001,466541,464651,461656,457442,453350,449752,445736,440999,436139,430611,425622,420772,417552,414932,412499,409940,406701,403773,400408,397468,394622,391718,387859,383754,376818,369997,363499,359796,357398,354846,353228,351535,350069,348790,348322,348530,349701,350457,351357,350701,349547,348166,347342,346917,346888,347089,347270,347212,347769,348649,349456,350079,350933,352160,352865,353905,354974,356444,357380,358149,358148,358411,358682,359652,360398,361250,362120,362616,362836,362546,362901,363402,364538,365599,366752,367685,368664,369506,370382,371153,372178,373140,374008,374736,375564,376117,376919,377789,379688,381514,383613,385417,387046,388777,390386,392551,394716,397424,399889,402329,403365,404755,406171,408678,411551,414611,418136,421482,424938,428526,432408,436193,440406,444658,448369,451602,454422,458182,461864,466549,470167,473550,476868,479969,483299,485891,489363,492822,495700,498540,501019,501029,500069,499205,499764,500235,500720,502804,506235,509368,512621,515733,519400,524833,531953,539515,546489,554276,562522,570551
394643,842,"Great Bend, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68647,69767,70327,71616,72363,73504,74514,75624,76511,77294,77871,78219,78279,77581,76963,76648,77312,77007,76583,75716,75155,74956,74759,74945,75117,75829,76856,77420,77276,77382,77537,77991,78313,78105,78192,77815,77879,77633,77527,77346,77339,77322,77674,77862,77946,77769,77433,77427,77506,78054,77990,78372,78534,79105,79134,78959,78715,78892,79265,79676,79775,79746,80204,80645,81092,80985,80677,80383,80161,80105,80069,80034,80134,80186,80068,79844,79757,79925,80469,81165,81910,82447,82959,83473
753926,843,"Weatherford, OK",Msa,OK,70349,70521,70667,70801,70776,70723,70816,71025,71135,71162,71163,71197,71390,71629,71854,72091,72319,72687,72975,73242,73526,73846,74153,74475,74984,75250,75412,75463,75957,76320,76394,76180,76261,76448,76761,76918,76387,75881,75454,75575,75633,75632,75886,76288,76425,76607,76656,76887,77149,77422,77746,77954,78130,78417,78722,79034,79388,79681,80145,80568,81295,81863,82362,82712,83100,83515,83814,84157,84508,84801,84981,85160,85290,85593,85868,86191,86404,86582,86916,87279,87596,87889,88104,88359,88570,88848,89114,89395,89632,89888,90031,90119,90270,90500,90849,91246,91668,91985,92225,92417,92653,92857,93044,93292,93628,94010,94353,94544,94740,95007,95444,95924,96450,97043,97679,98219,98624,98943,99264,99619,99976,100402,100998,101607,102050,102239,102389,102893,103474,104121,104522,104934,105295,105561,105962,106285,106749,107026,107394,108073,108745,109347,109423,109465,109474,109589,108753,107796,106707,106502,106382,104772,103166,101464,101341,101111,100916,100851,101063,101365,101455,101110,100399,100207,99964,100017,99672,99495,99222,98098,97122,96236,95840,95313,94824,94694,94536,94262,93320,92420,91526,91403,91443,91474,91380,91554,91888,92186,92339,92291,92468,92563,92758,92757,92699,92830,93033,93061,92716,92359,92238,92865,93597,94234,94345,94363,94618,94972,95177,95230,96075,97214,98348,98393,98330,98702,99669,100808,101391,101590,101800,102081,102603,102791,103361,104702,106404,107819,109467,111203,113461,115386,117287,119360,120266,121151,121559,121372,120640,119777,119913,120053,119681,119152,118568,117987,117759,117349,116758,116313,116270,116665,115637,114354,113141,112528,112309,112271,112441,112679,112983,113142,113082,112943,112903,113042,113118,113717,114115,114393,114340,114306,114341,114614,114611,113884,113246,113052,113569,113765,114466,115171,115904,116132,116445,116939,117806,118830,119937,120389,120635,120671,120434,120205,120109,120442,120710,120786,120769,121014,121198,121670,121997,122566
395211,844,"Watertown, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146689,148416,149106,150505,150682,150769,150845,151107,151427,151614,151715,151621,151648,150135,149036,148135,149298,150499,151475,151954,152134,152308,152462,152817,153000,153945,154774,155685,155712,155681,155818,156150,156633,157185,157786,158299,158756,159396,160048,160619,161045,161244,161421,161656,161982,162390,162729,163232,163876,164500,165110,165646,166146,166865,167612,168430,169120,169860,170592,171329,172009,172901,173841,174890,175857,176802,177694,178506,179337,179967,180602,181101,181624,181967,182392,182857,183617,184409,185352,186112,187104,187924,188891,189694,190483,191207,191767,192639,193517,194186,194657,195167,195994,197084,197983,198961,199204,199414,199372,199625,199741,200053,200482,201214,201659,202037,202475,203031,204218,205565,207242,208610,210114,211678,213357,214977
394642,845,"Grants, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76513,77401,78405,80324,82398,84211,85859,86982,88038,88947,89472,89731,89750,90144,90321,90509,90320,90215,90102,90303,90609,90899,91527,92111,92771,92998,93298,93300,93067,92873,92759,93017,92872,92670,92371,92302,92186,91799,91230,90794,90453,90247,89915,89507,89059,88640,88133,87713,87485,87481,87435,87391,87290,87142,86953,86728,86556,86341,86227,85854,85430,84925,84638,84263,83960,83319,82813,82112,81714,81240,80972,80953,80890,80768,80511,80336,80110,80461,80868,81343,81301,81428,81561,81780,81910,82103,82234,82493,82806,82851,82733,83054,83684,84166,84343,84409,84801,85072,85456,85979,86523,87037,87417,87697,87972,88357,88574,88734,88698,88943,89209,88710,88137,87765,88233,88458,88484,88344,88690,89117,89503,89667,89788,90404,91114,91380,91022,90675,90837,91253,91521,91790,92042,92341,92457,92606,92671,92607,92689,92791,92888,92745,92632,92861,93092,93387,93684,94213,94601,96072,97595,99284,99987,100409,100616,100378,100259,100579,101118,102183,103329,103937,103167,102072,101623,101926,102376,102725,103187,103939,104757,103777,102341,101153,101815,102230,102270,102137,102107,102214,102189,101736,101148,101572,102333,102932,102822,103023,103435
395154,846,"Thomaston, GA",Msa,GA,47089,47222,47343,47553,47752,47907,48171,48311,48483,48554,48720,48876,49023,49222,49466,49747,49983,50264,50734,51057,51368,51462,51769,52086,52981,53768,54442,54681,54934,55252,54891,55317,55710,56810,57245,57733,57154,56517,55924,56219,56844,57427,58221,58406,58527,58496,58653,58723,58948,59344,59792,60047,60014,60038,60237,60507,60867,61068,61510,61977,62673,63189,63694,64002,64394,64749,65065,65511,65877,66221,66324,66418,66513,66683,66795,66913,67078,67225,67412,67484,67614,67720,67931,68199,68438,68649,68855,69048,69142,69258,69271,69316,69345,69537,69923,70277,70623,70827,70991,71132,71357,71606,71890,72069,72238,72235,71967,71556,71197,71163,71329,71598,71846,72044,72339,72657,73008,73249,73569,73962,74365,74639,74822,74958,75103,75257,75434,75638,75836,76173,76487,76852,77111,77242,77224,77215,77238,77416,77449,77581,77585,77750,77878,77964,77955,77740,77600,77432,77376,77337,77184,77018,76682,76147,75546,74969,74568,74659,74689,74574,73908,72772,71781,70797,70359,69870,69475,68874,68344,67702,67290,66976,66805,66754,66641,66495,66110,65793,65331,65018,64563,64003,63354,62692,62227,61834,61508,61081,60539,59992,59727,59652,59526,59361,59042,58861,58737,58739,58781,58886,59009,59198,59273,59343,59528,59813,60213,60510,60784,60996,61210,61457,61949,62495,63016,63293,63463,63679,63964,64356,64705,65060,65364,65687,65874,65957,66061,66269,66705,67095,67485,67741,68032,68349,68656,68924,69138,69370,69611,69954,70183,70398,70452,70619,70790,70989,71214,71443,71718,71924,72098,72214,72362,72559,72850,73184,73465,73735,73978,74415,74877,75463,76078,76640,77133,77489,77881,78173,78476,78760,79108,79271,79474,79658,80002,80400,80883,81367,81810,82247,82763,83325,83820,84373,84644,84979,84629,84331,83946,84163,84548,84949,85246,85479,85757,86068,86584,87049,87972,88871,89838,90404,90892,91445
394892,847,"Mountain Home, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110346,110501,111060,111925,113009,113766,114558,115238,115844,116461,117077,117462,117495,117763,117945,118374,118339,118710,119185,120020,121133,122143,123040,124215,125622,126966,127670,128088,128696,129564,130165,130367,130167,130161,130443,130965,131979,133279,135333,137432,139529,141075,142526,144124,146057,147974,149664,150865,152003,153119,153986,154737,155350,155979,156681,157229,157580,157753,157956,158498,158848,158959,158975,159001,159137,159419,159669,159980,160160,160146,159805,159111,158350,157571,156792,156146,155448,154776,153941,153044,152011,150893,149853,148737,147527,146077,144635,143185,141746,140290,138966,137772,136842,136041,135573,134995,134295,133356,132289,131034,129805,128628,127584,126438,125158,124016,122388,121252,120227,120056,119929,120047,120148,120258,120258,120322,120512,120706,121119,121324,121738,121950,122346,122631,123017,123453,123979,124529,125077,125609,126224,126877,127536,128071,128596,129175,129728,130213,130662,131129,131597,132095,132668,133198,133603,133921,134249,134650,135150,135705,136299,136873,137484,138082,138674,139361,140139,141032,141777,142452,142914,143541,144143,144821,145414,146002,146556,147177,147800,148406,149100,149900,150889,151606,152325,153097,154007,154989,155876,156674,157361,158209,159133,160038,160873,161858,163113,164220,165330,166356,167669,168918,170368,171623,172938,174198,175552,176705,177667,178855,179881,180984,182028,183516,184907,186182,187471,188940,190499,191770,192899,193912,194721,195645,196737,198353,199929,201456,203063,204700,206366,208492,210924,213524,216565,219684,222840
